Wavelength,Amber 595-600nm,Blue 460-470nm,"Cool White 10,000-15,000K",Cyan 490nm,Deep Red 660nm,Far Red 730nm,Full Spectrum 380-840nm,Green 520-525nm,Infrared 850nm,Infrared 940nm,Natural White 4000 - 4500K,Orange 600-605nm,Red 620-625nm,Royal Blue 440nm,UV 365nm,UV 370nm,UV 375nm,UV 380nm,UV 385nm,UV 395nm,UV 400nm,UV 405nm,UV 410nm,UV 425nm,Warm White 3000 - 3500K,White 6000 - 6500K,Yellow 590-595nm
580,0.0843,-0.0002,0.235,0.0028,0.0044,0.0021,0.1064,0.0284,0.0011,0,0.3474,0.0255,0.0052,0.003,0.0022,0.0038,0.0034,0.003,-0.0005,0.0038,0.0031,-0.0004,-0.0002,-0.0009,0.3304,0.2384,0.1251
580,0.0822,0.0011,0.233,0.0053,0.0019,-0.0005,0.108,0.0297,-0.0004,-0.0009,0.3515,0.0241,0.0051,0.0006,-0.0001,0.0009,0.0025,0.0008,0.0029,0.0002,0.0011,0.0016,0.0006,0.0007,0.3408,0.2378,0.1285
581,0.092,0.0018,0.228,0.0057,0.001,0.0032,0.1089,0.0295,-0.0001,-0.0007,0.3466,0.0275,0.0076,0.0014,0.0018,0.0019,0.0028,0.0034,0.0028,0.0022,0.0021,0.0015,0.0009,-0.001,0.3311,0.2397,0.1358
581,0.0871,0.0001,0.233,0.0023,0.0016,-0.0012,0.1084,0.0281,-0.0023,0.0005,0.3447,0.0268,0.0054,-0.0021,0.0001,0.0017,0.0017,0.0006,-0.0016,-0.0002,-0.0018,0.0024,0.0008,0.0016,0.3349,0.2406,0.1376
581,0.0917,0.003,0.231,0.0031,0.0031,0.0007,0.1117,0.03,0.0023,-0.0003,0.3501,0.0284,0.0074,0.0013,0.0011,0.0032,0.0029,0.0013,-0.0002,0.0001,0.0023,0.002,0.0047,0.0003,0.3277,0.2387,0.1384
581,0.0941,-0.0008,0.224,0.0037,0.0012,0.0028,0.1182,0.0272,-0.0003,0.0014,0.3453,0.0297,0.0047,0.0021,-0.0001,-0.0009,-0.0002,0.0022,0.0007,0.0001,0,0.0018,-0.0004,0.0014,0.342,0.2428,0.1429
581,0.0935,0.0019,0.235,0.0038,0.0046,-0.0008,0.1127,0.0297,-0.0016,-0.0013,0.3477,0.0267,0.0042,-0.0001,0.0001,0.0016,0.002,0.0036,-0.0009,0.0007,0.0011,0.0011,-0.0002,-0.0008,0.3383,0.2415,0.1494
582,0.0989,0.0004,0.227,0.0044,-0.0008,-0.002,0.1151,0.0278,0.0027,0,0.3434,0.0287,0.0037,0.0007,0.0003,0.001,0.0007,0.0005,0.002,0.0013,0.0008,0.0015,-0.0016,0.0001,0.3348,0.2349,0.1578
582,0.0987,0.0026,0.23,0.0045,0.0024,0.001,0.1192,0.0252,-0.0011,0.0004,0.3429,0.0312,0.0061,0.0005,0.0024,0.001,0.0003,0.0019,0.0026,0.0012,0.0005,0.0002,-0.001,-0.0007,0.3387,0.2355,0.1606
582,0.1014,0.0015,0.231,0.0041,0.0011,0,0.1225,0.0273,-0.0003,0.0007,0.3367,0.0308,0.0078,0.0012,-0.0005,-0.0003,0.0027,0.0032,0.0007,-0.0004,-0.0011,0.0002,0.0005,0.0022,0.3338,0.2291,0.1592
582,0.111,0.0039,0.228,0.0036,0.0011,0.0003,0.1234,0.0289,-0.0007,0.0003,0.3471,0.0341,0.0054,0.0039,0.0017,0.0046,0.0017,0.0034,0.0001,0.0023,0.0033,0.0011,0.0002,-0.0005,0.3369,0.2345,0.1705
583,0.1101,0.0022,0.222,0.0014,0.0017,0.0001,0.1244,0.0229,0.0004,-0.0028,0.3463,0.0331,0.0058,-0.0015,0.0033,0.0004,0.0011,0.0018,-0.0013,0.0012,0.0008,0.0031,0.0012,-0.0012,0.3352,0.2322,0.1762
583,0.1168,0.0015,0.225,0.0045,0.0019,0.0023,0.1266,0.0253,0.0001,-0.0002,0.3532,0.0358,0.0088,0.0008,0.0025,0.0019,-0.0002,0.0028,0.0008,-0.0019,0.0027,0.0021,0.0008,0.0004,0.3329,0.2345,0.1822
583,0.1191,0.0027,0.225,0.0015,-0.001,0.0008,0.1316,0.0272,0.0013,-0.0009,0.3446,0.034,0.0074,0.0005,0.0008,0.0029,0.004,0.002,-0.0006,0.0003,-0.0004,0.0004,-0.0001,0.0001,0.3366,0.2328,0.1898
583,0.1141,0.0038,0.226,0.0044,0.0022,0.0029,0.1313,0.0274,0.0002,-0.0009,0.3446,0.0371,0.0107,0.0029,0.0037,0.0015,0.0014,0.0036,0.0025,0.0032,-0.0017,0.0028,0.0022,0.0018,0.3365,0.2341,0.1947
584,0.13,-0.0008,0.224,0.0048,0,0.0008,0.1337,0.0245,-0.0017,-0.0021,0.3468,0.0385,0.0091,-0.0008,0.0022,0.0013,0.0009,0.0036,0.0019,0.0009,0.0014,0.0021,0.0009,-0.0021,0.3409,0.2296,0.193
584,0.1275,0.001,0.226,0.0054,0.0021,0.0033,0.1352,0.0234,0.0021,0.002,0.3425,0.0385,0.0072,-0.0014,0.0003,0.0052,0.004,0.0027,0.0003,0.0022,0.0036,-0.0005,0.001,0.0006,0.3453,0.2315,0.205
584,0.1335,0.0017,0.221,0.0052,0.0001,-0.0018,0.1412,0.0224,-0.001,-0.0005,0.3455,0.0373,0.0071,0.0003,-0.001,0.0003,0.0015,-0.0002,0.0022,0.0016,-0.0013,0.0013,0.0016,0.0001,0.3392,0.2359,0.2063
584,0.134,-0.0001,0.219,0.0037,0.0013,0.0006,0.1406,0.0266,0.0017,0.0019,0.3459,0.042,0.0077,-0.0031,0.0025,0.0007,0.0021,0.0018,0.0005,0,0.0017,0.0027,0.0014,0.0039,0.3423,0.238,0.2209
584,0.1406,0.0001,0.229,0.003,0.002,-0.0003,0.1395,0.0241,-0.0024,0.0002,0.3532,0.0413,0.0092,-0.0015,0.0003,0.0004,0.0021,0.0027,0.0032,-0.0015,0.0018,0.0004,-0.0002,-0.0013,0.343,0.235,0.22
585,0.1441,0.0032,0.225,-0.0003,0.002,0.0016,0.143,0.0254,0.001,-0.0003,0.3492,0.042,0.0108,-0.0002,-0.0015,0.002,0.0053,0.0039,0.0013,0.003,0.0023,0.0014,0.001,-0.0001,0.3454,0.2308,0.2244
585,0.1435,0.0011,0.223,0.0024,0.0015,0.0025,0.1438,0.0217,0.0002,-0.0003,0.341,0.0459,0.0108,-0.0011,0.0017,0.0016,0.0014,0.0016,0.0007,0.0013,-0.0012,0.0036,0.0006,0.0004,0.3413,0.2316,0.2329
585,0.1525,0.0043,0.226,0.0032,0.0013,0.0013,0.1467,0.02,-0.0001,0.0009,0.3521,0.0463,0.0094,-0.001,0.0026,0.0007,0.0022,0.0022,0.0007,0.0007,0.003,0.0022,-0.0004,0.0014,0.3401,0.2318,0.2427
585,0.1572,0.0044,0.226,0.0037,0.0002,0.0016,0.151,0.0223,-0.0032,-0.0018,0.347,0.0479,0.0112,0.0006,0.0026,-0.001,0.0012,0.0023,0.0013,-0.0006,0.0031,-0.0003,0.0001,0.0029,0.3451,0.2309,0.2465
586,0.161,0.0017,0.224,0.0053,0.0017,0.0026,0.1548,0.0231,-0.0001,0.0002,0.3362,0.0501,0.0096,0.0006,0.0031,0.0018,0.0006,0.003,0.0025,0.0029,0.0023,-0.0003,0.001,0.0012,0.3493,0.2317,0.2549
586,0.1628,0.0019,0.225,0.0045,-0.0001,-0.002,0.1553,0.0231,0.0009,-0.002,0.3433,0.0512,0.0096,-0.0011,0.0022,0.0022,0.0019,0.0011,-0.0004,0.0003,-0.0008,0.0013,0.0004,-0.0011,0.3522,0.2356,0.2611
586,0.1703,0.0001,0.225,0.0048,0.0003,0.0016,0.1534,0.0236,0.0008,0.001,0.349,0.0513,0.0073,-0.0006,0.0014,0.0019,0.0037,0.0007,0.0012,0.0019,0.0008,-0.0004,0.0003,0.0013,0.346,0.2349,0.2698
586,0.1742,0.0031,0.223,0.0039,0,0.0023,0.1613,0.0213,-0.0009,-0.0005,0.3494,0.0534,0.014,0.0031,0.0027,-0.0014,0.0013,0.0007,0.0002,0.0018,0,0.0013,-0.0002,0.001,0.3483,0.2309,0.2824
586,0.1815,0.0007,0.218,0.0034,0.0007,0.0035,0.1638,0.0199,-0.0006,0.0015,0.3441,0.0579,0.0131,0.0012,0.0011,0.0016,0.0037,0.0014,0.0016,0.0024,0.0006,-0.0002,0.0014,0.0017,0.3414,0.2339,0.2932
587,0.1885,-0.0025,0.22,0.0037,-0.0001,0.0013,0.1632,0.0204,-0.0024,0.0022,0.3458,0.0567,0.0158,0.0018,0.0021,0.0021,0.0012,-0.0008,-0.0006,0.0015,0.0008,0.0014,-0.0023,-0.0015,0.3444,0.2308,0.2996
587,0.1912,0.0029,0.224,0.0014,0.0013,0.0006,0.1688,0.0204,0.003,-0.0023,0.3486,0.0555,0.0129,0.0011,-0.0007,0.0018,0.003,-0.0001,0.004,0.0016,0.0014,0.0031,0.0005,0.0014,0.3448,0.2334,0.3095
587,0.1982,0.0006,0.223,0.005,0.0016,0.0012,0.1737,0.0198,0.0012,0.0008,0.3436,0.0573,0.0117,-0.0005,0.0006,0.0007,0.0016,0.0006,-0.0004,0.0013,0.0008,0.0023,0.0009,0.0001,0.3518,0.2264,0.3189
587,0.1972,-0.0002,0.229,0.0041,0.0038,0.0017,0.1681,0.0217,0.0011,0.0012,0.3452,0.0584,0.0151,0.0034,0.0012,0.0011,0.0018,0.0009,0,0.0021,0.0006,0.0002,0.0021,0.0008,0.3454,0.2307,0.3257
588,0.2076,0.001,0.221,0.0022,0.0002,0.0014,0.173,0.023,-0.0022,-0.0016,0.3513,0.0636,0.0145,0.002,0.0022,0,0.0024,0.003,-0.0012,0.0022,0.001,0.0001,0.0008,-0.0006,0.3483,0.2329,0.331
588,0.2124,0.0026,0.223,0.0036,-0.0006,0.0007,0.1761,0.0226,0.0031,-0.0001,0.35,0.0665,0.0154,0.0029,0.0008,0.0018,0.0038,0.0016,0.0004,0.0013,0.0003,0.0005,0.001,0.0003,0.3447,0.2266,0.3384
588,0.2199,-0.0005,0.215,0.0015,0.0011,0.0013,0.1834,0.0198,-0.0005,0,0.347,0.0711,0.0152,-0.0005,-0.0005,0.0018,0.0004,0.0011,0.0002,0.0015,0.0009,0.0012,0.0004,-0.0009,0.3479,0.2286,0.3462
588,0.2267,0.0019,0.224,0.0025,0.0008,0.0022,0.1855,0.02,0.0006,0.003,0.3482,0.0705,0.0153,-0.002,0.0011,-0.0007,0.0035,0.0044,0.0035,0.0022,0.0027,0.0011,-0.0007,0.0003,0.3507,0.2304,0.3621
589,0.2325,0.0007,0.221,0.0004,0.0026,0.0023,0.1861,0.0179,-0.0003,0.0014,0.3484,0.0724,0.0133,-0.0002,-0.0001,0.0035,0.0018,0,0,0.0015,-0.0013,0,0.0009,-0.0009,0.3485,0.2261,0.3593
589,0.2375,0.0003,0.223,0.0034,0.0033,0.0019,0.1871,0.0205,0.001,-0.0001,0.3467,0.0745,0.0162,0.0015,-0.0006,-0.0014,0.0006,0.0016,0.0003,0,0.0014,0.0024,0.0014,0.0007,0.3509,0.2296,0.3808
589,0.2387,0.0025,0.219,0.003,0.0005,0.0003,0.1883,0.0198,-0.0007,0.0001,0.3488,0.0757,0.0153,0.0004,0.003,-0.0001,0.0037,0.0003,-0.0004,0.0001,0.0016,0.0002,0.0003,0.0015,0.3497,0.2286,0.3862
589,0.2493,0.002,0.222,0.0042,0.0011,0.005,0.1939,0.0188,0.0019,0.0018,0.3451,0.0793,0.0153,-0.0003,0.0025,-0.0009,0.0029,0.0027,0.0021,0.0017,0.0014,0,0.0029,0.0006,0.3505,0.2218,0.3937
589,0.2604,0.001,0.217,0.0022,0.0008,-0.0005,0.1987,0.0133,-0.0006,0.0008,0.3437,0.0809,0.0164,0.0012,0.0007,0.0022,-0.0005,0.0006,0.0029,0.0022,0.0024,-0.0001,-0.0004,0.0023,0.3537,0.2235,0.4069
590,0.2715,0.0017,0.222,-0.0004,0.0059,0.0011,0.2009,0.0159,0.0011,0,0.3471,0.086,0.0199,0.0031,0.0038,0.0014,-0.0002,0.0012,-0.0001,0.0004,0.0009,0.0001,0.0011,0.0014,0.3484,0.2228,0.4222
590,0.2745,-0.0003,0.218,0.0021,0.0029,-0.0013,0.2073,0.0161,-0.003,0.0018,0.347,0.0845,0.0156,-0.0005,0.0005,0.0009,0.0037,0.0031,-0.0001,0.0017,-0.0005,0.0001,0,0.0004,0.3511,0.2233,0.4389
590,0.275,0.001,0.219,-0.0007,0.0024,0.0037,0.2039,0.014,0.0015,0.0014,0.345,0.0909,0.0183,-0.0008,0.0006,0.0024,-0.0002,0.0007,0.0016,0.0027,0.0015,0.0013,0.001,0.0004,0.3555,0.2244,0.4519
590,0.2816,-0.0018,0.226,0.0022,0.0023,0.0001,0.2097,0.0165,-0.0004,-0.0007,0.3405,0.0881,0.0178,-0.0014,0.0011,0.0014,0.0008,0.0017,0.0008,0.0001,-0.0011,0.0016,0.0003,0.0016,0.346,0.2228,0.4667
591,0.2901,0.0022,0.217,0.0016,0.002,-0.002,0.2151,0.0194,-0.0009,0.0005,0.3443,0.092,0.021,0.0008,0.0002,0.0025,-0.0002,-0.0006,-0.0005,0.003,-0.0015,0.0006,0.0006,-0.0017,0.3451,0.2298,0.4707
591,0.3004,0.0007,0.211,0.0036,0.0028,-0.0008,0.2164,0.0174,-0.0034,0.0011,0.3415,0.0968,0.0196,0.0018,0.0017,0.0019,0.0047,0.0011,0.002,0.0021,0.0022,-0.001,-0.001,-0.0009,0.3461,0.2222,0.4907
591,0.3024,0.0007,0.216,0.0034,0.0044,0.0005,0.2173,0.017,-0.0001,0.0006,0.3401,0.1016,0.0224,0.0023,0.0015,0.0022,0.0025,0.0022,0.0013,0,0.0004,0.0013,0.0018,0.002,0.3589,0.228,0.494
591,0.3172,0.0027,0.222,0.0011,-0.0004,0.0011,0.2171,0.0143,0.0009,0.0003,0.3489,0.1047,0.0214,-0.0014,-0.0002,0.0003,0.0018,0.0009,0.0025,0.0024,0.0004,-0.0007,-0.0016,0.0001,0.3574,0.2252,0.5095
592,0.3153,0.0008,0.218,0.0017,0.0018,0.002,0.2255,0.016,-0.0004,0.0008,0.3376,0.1056,0.0257,0.0045,0.0059,0.002,0.0004,0.0021,0.0007,0.0018,0.003,0.001,0.0006,0.0012,0.3528,0.2224,0.5263
592,0.3242,0.0022,0.216,0.0034,0.0001,0.0014,0.2302,0.015,0.0009,-0.0001,0.3452,0.1141,0.0234,0.0001,0.0008,0.0026,0.004,-0.0011,0.0002,0.0031,-0.0011,0,0.001,0.0008,0.3568,0.2267,0.532
592,0.335,0.0021,0.221,0.0033,0.0029,0.0007,0.2314,0.0122,0.0009,0.0024,0.3362,0.1152,0.0286,0.0018,0.0026,-0.0001,0.0018,0.0004,-0.0008,0.0047,0.002,0,-0.0007,0.0007,0.3487,0.2271,0.5415
592,0.344,0.0023,0.215,0.0034,0.0005,0.0023,0.2273,0.0142,-0.0003,0.0007,0.3454,0.1166,0.0242,0.0013,0.0013,0.0017,0.0041,0.0006,0.0042,-0.0002,0.0011,-0.0014,-0.0012,0.0004,0.3503,0.2291,0.5518
592,0.3477,0.0021,0.214,0.0026,0.0033,0.0003,0.2314,0.0139,0,0.0039,0.3426,0.1214,0.0265,-0.0014,0.0035,0.0025,0.0024,0.0026,0.0026,0.0023,0.0026,0.0023,0.0003,0.0004,0.352,0.2286,0.5714
593,0.3569,-0.0012,0.215,0.0019,0.0044,0.0018,0.2427,0.0139,-0.0001,0.0011,0.338,0.1249,0.026,-0.0016,-0.0013,-0.0006,0,0.0004,-0.0011,-0.0007,0.0016,-0.0013,-0.0003,0.0009,0.3563,0.2202,0.5839
593,0.3644,0.0014,0.213,0.0028,0.0011,0.0011,0.2418,0.0133,-0.0013,0.0002,0.34,0.1286,0.0262,0.0006,0.003,0.0016,0.0048,0.0027,0.0003,0.0006,0.003,0.0003,0.002,0.0035,0.3551,0.2172,0.5934
593,0.3713,0.0014,0.215,0.0022,0.0012,-0.0018,0.2388,0.0118,0.0001,0.0008,0.3442,0.1309,0.0297,-0.0011,0.0001,-0.0001,0,-0.0012,0.0003,-0.0028,0.002,0.0008,0.0016,-0.002,0.3568,0.2247,0.6158
593,0.379,-0.0005,0.216,0.0042,0.0024,-0.0005,0.2466,0.0118,0.001,0.0039,0.3392,0.134,0.0315,0.0009,0.0016,0.003,0.0027,0.0024,0.0014,0.0037,0.0039,0.0022,-0.0004,0.0008,0.3542,0.222,0.6274
594,0.3873,-0.0013,0.217,0.0032,0.0006,-0.0014,0.2473,0.012,-0.0022,-0.0015,0.3426,0.1387,0.0301,0.0004,0.0003,-0.0008,0.0027,0.0002,0.0012,0.0001,0.0022,-0.0006,0.001,-0.0012,0.3553,0.2267,0.646
594,0.3901,0.0039,0.213,0.0004,0.0022,0.0019,0.2598,0.0117,0,0.0002,0.3416,0.1457,0.0305,-0.0002,0.0032,0.0011,0.001,0.0009,0.0011,0.0017,0.0016,0.0005,0.0016,0.0018,0.3536,0.2216,0.6597
594,0.3975,0.0013,0.213,0.0019,0.004,0.0025,0.2586,0.0112,-0.0019,0.0012,0.3374,0.1467,0.0325,-0.0004,0.0002,0.0016,0.0024,0.0019,0,0.0022,-0.0009,0.0005,-0.0012,0.0009,0.3586,0.2255,0.6659
594,0.4069,-0.0011,0.217,0.0014,0.0024,0.0008,0.2601,0.0126,-0.0012,0.0003,0.3382,0.1507,0.0335,0.0016,0.0003,0.0013,0.0038,0.0056,0.0037,-0.0003,0.0023,0.0018,0.0024,-0.0007,0.355,0.2199,0.6928
594,0.4202,0.0006,0.208,-0.0004,0.0009,0.0015,0.2643,0.0119,-0.0018,-0.0015,0.3419,0.1574,0.0353,-0.0009,0.0006,0.0004,0.0018,-0.0022,-0.0016,0.001,-0.0034,-0.0004,0.0007,0.0019,0.35,0.22,0.6949
595,0.4141,0.0034,0.211,0.0037,0.0035,0.0021,0.2617,0.0143,0.0008,0.0009,0.3392,0.156,0.0365,0.0023,0.0014,0.0029,0.0033,0.0025,0.0025,-0.0016,0,0.0016,0.0006,0.0023,0.3554,0.219,0.6959
595,0.4225,0.0027,0.215,-0.0005,0.0038,0.0016,0.2712,0.0106,0.0004,0.0001,0.3429,0.1695,0.0355,-0.0008,0.0004,0.0015,0.0026,0.0011,0.0004,0.0007,0.0008,-0.0006,0.0018,0.0011,0.3512,0.2202,0.7047
595,0.4276,0.0011,0.211,0.0007,0.004,0.0023,0.2764,0.0104,-0.0009,0,0.3359,0.1712,0.0401,0.0007,0.0029,0.0029,0.0011,0.0026,0.0012,0.0035,0.0039,0.0022,0,0.0025,0.3517,0.2253,0.7076
595,0.4314,0.0004,0.215,0.0001,0.0027,-0.0006,0.2778,0.0121,-0.0006,-0.0008,0.3378,0.1808,0.0368,-0.0011,0.0017,0.0012,0.0039,0.0027,-0.0027,-0.0016,-0.0013,0.0003,0.0001,-0.0005,0.3593,0.2181,0.7112
596,0.4411,0.0002,0.214,0.0029,0.0016,0.0028,0.2779,0.0129,0.0007,0.0003,0.336,0.1789,0.0386,0.0032,0.0014,0.0012,0.0044,0.0019,0.0004,0.0009,0.0018,0.0017,0.0012,0.0012,0.3568,0.221,0.7138
596,0.4521,0.0017,0.205,0.0017,0.0013,-0.0002,0.2887,0.0097,0.001,0.0015,0.3402,0.1817,0.0396,0.0019,0.002,0.0001,0.001,0.0012,0.0002,0.0021,-0.0003,0.001,0.0013,0.0005,0.3481,0.2169,0.7025
596,0.4456,-0.0005,0.214,0.002,0.0037,0.0025,0.2854,0.0095,-0.0007,0.0036,0.3352,0.1861,0.0451,0.0023,0.0014,0.0004,0.0039,0.0014,-0.0002,0.0027,0.0037,0.0003,-0.0017,-0.0002,0.346,0.2215,0.704
596,0.4602,0.0008,0.21,0.0011,-0.0005,0.0029,0.295,0.0104,0.0015,-0.0007,0.3379,0.1918,0.0444,-0.0004,0.0029,0.0006,0.0014,0.0046,0.0001,0.0001,-0.0016,0.0005,0.001,0.0006,0.3524,0.214,0.6934
597,0.4477,0.003,0.209,0.0004,0.0043,0.0025,0.2925,0.0112,0.0007,-0.0008,0.3374,0.2017,0.0465,0.002,0.0027,0.0013,0.0022,0.0062,-0.0006,0.0005,0.003,0.0011,0.001,0,0.3511,0.2205,0.6959
597,0.4593,-0.0011,0.211,0.0005,0.0028,-0.0005,0.2949,0.008,-0.0004,-0.001,0.3366,0.1953,0.0412,-0.0001,0.002,-0.0005,0.0023,0.0005,0.0007,0.0005,0.001,-0.0012,0.0011,0.0012,0.3529,0.2147,0.6873
597,0.4594,0.0032,0.211,0.0007,0.0027,0.0005,0.3024,0.0104,-0.0011,0.0005,0.3356,0.2108,0.0447,0.0002,-0.0003,0.0028,0.0034,-0.0012,0.0008,0.0015,0.002,0.0014,-0.0003,-0.0008,0.3568,0.2178,0.6891
597,0.4621,0.0008,0.204,-0.0005,0.0032,0.0023,0.3074,0.0121,-0.0004,0.0004,0.3307,0.2171,0.0446,0.0004,0.0004,-0.0014,0.0021,0.0003,0.0014,0.0007,0.0013,0.0012,-0.0003,0,0.3523,0.218,0.6747
597,0.4612,0.0019,0.204,0.0009,0.0056,0.0013,0.3123,0.0132,-0.0012,-0.0001,0.3312,0.2221,0.0496,0.0003,0.0042,0.0014,0.0019,0.004,0.0014,0.0007,0.0017,-0.0004,0,-0.0008,0.3543,0.2193,0.6643
598,0.46,0.0005,0.202,0.0029,0.0035,0.0038,0.3224,0.01,0.0002,-0.0015,0.3353,0.227,0.0467,0.0002,0.0003,-0.0002,0.0011,0.0012,0.0017,-0.0011,0.0006,0.0006,0.0022,-0.0008,0.3516,0.2129,0.6493
598,0.4567,0.0025,0.205,0.0006,0.0036,0.0008,0.3149,0.0095,0.0009,0.0005,0.3285,0.2286,0.0478,-0.0017,0.001,0.0005,0.0007,0.0016,0.0007,0.0013,-0.0002,0.0023,0.0033,0.0006,0.3496,0.2193,0.6451
598,0.4612,0.0007,0.2,-0.001,0.002,0.0025,0.3224,0.009,0,-0.0001,0.3235,0.2439,0.0497,0.0011,0.0038,0.0014,0.0021,0.0021,0.0022,0.0009,-0.0041,0.0002,-0.0001,-0.0005,0.3527,0.2109,0.6306
598,0.461,0.0016,0.207,0.0041,0.0059,0.0029,0.3171,0.009,0.0023,0.0027,0.3278,0.2456,0.0509,-0.0004,0.0003,0.0013,0.0011,0.0015,0.0041,0.0013,0.0005,0.0034,0.0009,0.0009,0.3504,0.2123,0.6042
599,0.4656,0.0005,0.202,0.002,0.006,-0.0012,0.3247,0.008,0.0022,-0.0009,0.3331,0.251,0.0515,-0.0021,0,-0.0015,0.0015,-0.0007,-0.0024,-0.0017,-0.001,-0.0018,0.0011,-0.0002,0.353,0.2101,0.5827
599,0.4589,0.001,0.209,0.0036,0.0041,0.0002,0.3371,0.01,-0.0007,0.0017,0.3278,0.2515,0.0577,0.0017,0.001,0.0014,0.0013,0.0027,0.0006,0.0014,-0.0001,0.0014,0.0041,-0.001,0.3485,0.2126,0.5695
599,0.455,0.0018,0.207,0.0023,0.0028,-0.0008,0.3381,0.0065,-0.0016,-0.0001,0.3371,0.2633,0.0567,-0.0008,0.0015,0.0001,0.0017,0.0021,-0.0008,-0.0014,0.0003,0.001,0.0008,-0.001,0.3472,0.2121,0.5576
599,0.4512,0.0001,0.2,0.0029,0.0059,0.0033,0.3376,0.0099,0.0003,0.0013,0.3319,0.2691,0.0614,0.0006,0.0043,0.0013,0.0025,0.0039,-0.0002,0.0022,0.0014,0.0025,0.0014,-0.0036,0.3527,0.2096,0.5258
600,0.4463,0.0005,0.199,-0.0003,0.0006,-0.0003,0.3448,0.0077,-0.0008,0.0013,0.3249,0.2789,0.0619,-0.0006,0.0011,-0.0008,0.0009,0.0019,-0.0005,-0.0001,0.0018,-0.0028,0.0014,-0.0003,0.3433,0.2168,0.5086
600,0.4425,0.0019,0.199,0.0033,0.0043,0.0001,0.3482,0.0096,0.0014,0.0016,0.3274,0.2833,0.0632,0.0001,0.0018,0.0028,0.0044,0.005,0.0036,0.0027,0.0026,0.0013,0.0009,0.0023,0.3513,0.2099,0.4955
600,0.4383,0.0013,0.198,0.0007,0.0029,-0.0006,0.3514,0.0099,0,0.0024,0.3337,0.2896,0.0654,0.0013,0.0018,-0.0014,0.0007,0.0006,-0.0012,0.0006,-0.0023,0.0004,0.0026,-0.0017,0.3462,0.2107,0.4775
600,0.4279,0.0013,0.208,0.0017,0.0054,-0.0001,0.3549,0.0075,0.0007,0.0016,0.3337,0.3,0.0685,0.0021,0.0046,0.0036,0.0012,0,0.0017,0.0015,0.0016,0.0023,-0.0012,0.0007,0.3581,0.2099,0.4606
600,0.4235,0.0025,0.207,0.0004,0.0013,-0.0003,0.3653,0.0079,-0.0001,0.0001,0.3246,0.3089,0.0685,0.0009,0.0011,0.0007,0.0041,0.0014,0.0017,0.0006,0.0002,0,-0.0013,0.0025,0.3461,0.2133,0.4391
601,0.4191,0.0007,0.207,0.0025,0.0051,0.0004,0.3667,0.0088,0.0008,0.0006,0.335,0.3116,0.0758,0.0031,0.0031,0.002,-0.001,0.0028,0.0018,0.0014,-0.0003,0.001,0.0018,0.0017,0.349,0.2097,0.4279
601,0.403,0.0001,0.203,0.0025,0.0048,0.0019,0.3669,0.0088,-0.0019,0.0002,0.3174,0.3165,0.076,0.0009,0.0021,0.0022,0.0016,-0.0003,0.0014,0.0003,0.0017,0.0013,-0.0007,0.0007,0.3432,0.215,0.4117
601,0.4016,0.002,0.204,0.0023,0.0049,0.0033,0.3657,0.0079,-0.0017,0.0041,0.3262,0.3294,0.0742,0.0015,0.0029,0.0032,0.0023,0.0012,0.0023,-0.0003,0.0029,0.0015,0.0012,0.0001,0.3543,0.2056,0.3885
601,0.3837,0.0004,0.195,-0.0006,0.004,-0.0001,0.3709,0.0079,0,-0.0009,0.3253,0.3298,0.0764,-0.0019,0.0017,0.0013,0.0009,0.0015,0.0011,0.0017,0.0012,0.0003,-0.0008,-0.0008,0.3453,0.2084,0.3737
602,0.38,0.0031,0.195,0.0031,0.0047,-0.0002,0.3763,0.0101,0.0026,-0.0006,0.3202,0.3392,0.0812,0.0015,0.0004,-0.0014,0.0022,0.0016,0.0023,0.0009,0.0001,0.0015,0.0006,-0.0006,0.3427,0.2093,0.3604
602,0.3687,0.0003,0.195,0.0013,0.0041,0.0026,0.3787,0.008,0.0004,0.0016,0.3211,0.3444,0.0815,0.0011,0.0011,0.0022,0.0045,0.0019,-0.0008,-0.0009,-0.0003,0.0006,0.0018,-0.0001,0.3448,0.2043,0.3511
602,0.3468,0.0012,0.193,0.0008,0.0076,0.0011,0.3749,0.0091,-0.0007,0.0015,0.3197,0.3501,0.0815,0.0033,0.0016,0.0037,0.0032,0.0035,0.0026,0.0013,0.0023,0.0026,0.0013,0.003,0.3471,0.2045,0.332
602,0.3385,-0.0025,0.194,0.0018,0.006,0.0014,0.3792,0.0069,-0.0037,0.0026,0.3138,0.3623,0.0888,-0.0005,-0.0003,0.0005,0.0026,0.0015,0.0007,-0.0012,0.0034,0.0011,0.0012,0.0013,0.3369,0.2017,0.3195
602,0.3272,0.0015,0.189,0.0004,0.0067,0.0015,0.379,0.0074,0.0005,0.0024,0.3082,0.3592,0.0852,0.0009,0.0007,0.0013,0.0034,0.0027,0.0014,0.0021,0.0027,0.0019,0.0024,0.0019,0.3329,0.1949,0.299
603,0.3055,-0.0006,0.188,0.0016,0.0051,0.0026,0.3778,0.0077,-0.001,0.0003,0.3065,0.3606,0.0866,0.0019,-0.0002,0.0017,0.0006,0.002,0,0.002,0,0.0011,0.0022,0.0008,0.3258,0.1966,0.2859
